Ticker,Close Price,Zone Distance,Zone Date,Entry Price,Stop Loss,Zone Type,Time Frame,OHLC Data
ZYDUSLIFE,1005.7,158.887171561051,2022-09-30 00:00:00,388.2,380.75,RBR,1d,"[{'Date': '2022-09-26 00:00:00', 'Open': 356.0, 'High': 360.5, 'Low': 350.25, 'Close': 356.35, 'Adj Close': 348.79, 'Volume': 882536, 'previous_close': nan, 'tr1': 10.25, 'tr2': nan, 'tr3': nan, 'TR': 10.25, 'ATR': 10.25, 'Range': 10.25, 'Body': 0.35}, {'Date': '2022-09-27 00:00:00', 'Open': 358.15, 'High': 361.8, 'Low': 354.1, 'Close': 360.35, 'Adj Close': 352.7, 'Volume': 720383, 'previous_close': 356.35, 'tr1': 7.699999999999989, 'tr2': 5.449999999999989, 'tr3': 2.25, 'TR': 7.699999999999989, 'ATR': 10.07, 'Range': 7.7, 'Body': 2.2}, {'Date': '2022-09-28 00:00:00', 'Open': 360.0, 'High': 373.5, 'Low': 357.2, 'Close': 369.15, 'Adj Close': 361.31, 'Volume': 1975799, 'previous_close': 360.35, 'tr1': 16.30000000000001, 'tr2': 13.149999999999977, 'tr3': 3.150000000000034, 'TR': 16.30000000000001, 'ATR': 10.51, 'Range': 16.3, 'Body': 9.15}, {'Date': '2022-09-29 00:00:00', 'Open': 370.75, 'High': 386.9, 'Low': 370.0, 'Close': 382.85, 'Adj Close': 374.72, 'Volume': 6548772, 'previous_close': 369.15, 'tr1': 16.899999999999977, 'tr2': 17.75, 'tr3': 0.8500000000000227, 'TR': 17.75, 'ATR': 11.03, 'Range': 16.9, 'Body': 12.1}, {'Date': '2022-09-30 00:00:00', 'Open': 384.8, 'High': 388.2, 'Low': 380.75, 'Close': 386.9, 'Adj Close': 378.69, 'Volume': 1888135, 'previous_close': 382.85, 'tr1': 7.449999999999989, 'tr2': 5.349999999999966, 'tr3': 2.1000000000000227, 'TR': 7.449999999999989, 'ATR': 10.77, 'Range': 7.45, 'Body': 2.1}, {'Date': '2022-10-03 00:00:00', 'Open': 388.8, 'High': 415.05, 'Low': 388.0, 'Close': 409.35, 'Adj Close': 400.66, 'Volume': 8017627, 'previous_close': 386.9, 'tr1': 27.05000000000001, 'tr2': 28.150000000000034, 'tr3': 1.1000000000000227, 'TR': 28.150000000000034, 'ATR': 12.02, 'Range': 27.05, 'Body': 20.55}, {'Date': '2022-10-04 00:00:00', 'Open': 414.0, 'High': 421.5, 'Low': 405.7, 'Close': 419.9, 'Adj Close': 410.99, 'Volume': 4337423, 'previous_close': 409.35, 'tr1': 15.800000000000011, 'tr2': 12.149999999999977, 'tr3': 3.650000000000034, 'TR': 15.800000000000011, 'ATR': 12.29, 'Range': 15.8, 'Body': 5.9}, {'Date': '2022-10-06 00:00:00', 'Open': 420.0, 'High': 427.95, 'Low': 418.55, 'Close': 423.25, 'Adj Close': 414.27, 'Volume': 2923167, 'previous_close': 419.9, 'tr1': 9.399999999999977, 'tr2': 8.050000000000011, 'tr3': 1.349999999999966, 'TR': 9.399999999999977, 'ATR': 12.08, 'Range': 9.4, 'Body': 3.25}, {'Date': '2022-10-07 00:00:00', 'Open': 420.0, 'High': 426.0, 'Low': 417.2, 'Close': 422.0, 'Adj Close': 413.04, 'Volume': 1928901, 'previous_close': 423.25, 'tr1': 8.800000000000011, 'tr2': 2.75, 'tr3': 6.050000000000011, 'TR': 8.800000000000011, 'ATR': 11.85, 'Range': 8.8, 'Body': 2.0}, {'Date': '2022-10-10 00:00:00', 'Open': 419.95, 'High': 426.9, 'Low': 416.6, 'Close': 425.2, 'Adj Close': 416.18, 'Volume': 1379160, 'previous_close': 422.0, 'tr1': 10.299999999999955, 'tr2': 4.899999999999977, 'tr3': 5.399999999999977, 'TR': 10.299999999999955, 'ATR': 11.73, 'Range': 10.3, 'Body': 5.25}, {'Date': '2022-10-11 00:00:00', 'Open': 425.25, 'High': 426.85, 'Low': 414.0, 'Close': 415.9, 'Adj Close': 407.07, 'Volume': 1330825, 'previous_close': 425.2, 'tr1': 12.850000000000023, 'tr2': 1.650000000000034, 'tr3': 11.199999999999989, 'TR': 12.850000000000023, 'ATR': 11.81, 'Range': 12.85, 'Body': 9.35}, {'Date': '2022-10-12 00:00:00', 'Open': 418.0, 'High': 422.9, 'Low': 412.15, 'Close': 420.6, 'Adj Close': 411.67, 'Volume': 1014645, 'previous_close': 415.9, 'tr1': 10.75, 'tr2': 7.0, 'tr3': 3.75, 'TR': 10.75, 'ATR': 11.74, 'Range': 10.75, 'Body': 2.6}, {'Date': '2022-10-13 00:00:00', 'Open': 420.6, 'High': 423.7, 'Low': 412.9, 'Close': 414.75, 'Adj Close': 405.95, 'Volume': 612113, 'previous_close': 420.6, 'tr1': 10.800000000000011, 'tr2': 3.099999999999966, 'tr3': 7.7000000000000455, 'TR': 10.800000000000011, 'ATR': 11.67, 'Range': 10.8, 'Body': 5.85}, {'Date': '2022-10-14 00:00:00', 'Open': 419.95, 'High': 421.8, 'Low': 410.45, 'Close': 411.85, 'Adj Close': 403.11, 'Volume': 835504, 'previous_close': 414.75, 'tr1': 11.350000000000023, 'tr2': 7.050000000000011, 'tr3': 4.300000000000011, 'TR': 11.350000000000023, 'ATR': 11.65, 'Range': 11.35, 'Body': 8.1}, {'Date': '2022-10-17 00:00:00', 'Open': 412.9, 'High': 422.0, 'Low': 408.65, 'Close': 418.85, 'Adj Close': 409.96, 'Volume': 1270454, 'previous_close': 411.85, 'tr1': 13.350000000000023, 'tr2': 10.149999999999977, 'tr3': 3.2000000000000455, 'TR': 13.350000000000023, 'ATR': 11.77, 'Range': 13.35, 'Body': 5.95}, {'Date': '2022-10-18 00:00:00', 'Open': 420.95, 'High': 421.85, 'Low': 412.25, 'Close': 415.55, 'Adj Close': 406.73, 'Volume': 631852, 'previous_close': 418.85, 'tr1': 9.600000000000023, 'tr2': 3.0, 'tr3': 6.600000000000023, 'TR': 9.600000000000023, 'ATR': 11.62, 'Range': 9.6, 'Body': 5.4}, {'Date': '2022-10-19 00:00:00', 'Open': 415.55, 'High': 418.75, 'Low': 409.75, 'Close': 410.25, 'Adj Close': 401.54, 'Volume': 988434, 'previous_close': 415.55, 'tr1': 9.0, 'tr2': 3.1999999999999886, 'tr3': 5.800000000000011, 'TR': 9.0, 'ATR': 11.43, 'Range': 9.0, 'Body': 5.3}, {'Date': '2022-10-20 00:00:00', 'Open': 409.75, 'High': 415.9, 'Low': 408.65, 'Close': 414.3, 'Adj Close': 405.51, 'Volume': 452554, 'previous_close': 410.25, 'tr1': 7.25, 'tr2': 5.649999999999977, 'tr3': 1.6000000000000227, 'TR': 7.25, 'ATR': 11.13, 'Range': 7.25, 'Body': 4.55}, {'Date': '2022-10-21 00:00:00', 'Open': 414.3, 'High': 416.1, 'Low': 408.85, 'Close': 410.15, 'Adj Close': 401.44, 'Volume': 459263, 'previous_close': 414.3, 'tr1': 7.25, 'tr2': 1.8000000000000114, 'tr3': 5.449999999999989, 'TR': 7.25, 'ATR': 10.85, 'Range': 7.25, 'Body': 4.15}, {'Date': '2022-10-24 00:00:00', 'Open': 410.15, 'High': 410.15, 'Low': 410.15, 'Close': 410.15, 'Adj Close': 401.44, 'Volume': 0, 'previous_close': 410.15, 'tr1': 0.0, 'tr2': 0.0, 'tr3': 0.0, 'TR': 0.0, 'ATR': 10.08, 'Range': 0.0, 'Body': 0.0}]"
LATENTVIEW,442.95,22.624497156332364,2023-07-13 15:15:00,360.45,357.15,DBR,2h,"[{'Datetime': '2023-07-11 13:15:00', 'Open': 371.5, 'High': 371.9, 'Low': 368.0, 'Close': 368.5, 'Adj Close': 368.5, 'previous_close': 371.5, 'tr1': 3.8999999999999773, 'tr2': 0.39999999999997726, 'tr3': 3.5, 'TR': 3.8999999999999773, 'ATR': 5.07, 'Range': 3.9, 'Body': 3.0}, {'Datetime': '2023-07-11 15:15:00', 'Open': 368.55, 'High': 371.9, 'Low': 368.0, 'Close': 370.0, 'Adj Close': 370.0, 'previous_close': 368.5, 'tr1': 3.8999999999999773, 'tr2': 3.3999999999999773, 'tr3': 0.5, 'TR': 3.8999999999999773, 'ATR': 4.99, 'Range': 3.9, 'Body': 1.45}, {'Datetime': '2023-07-12 09:15:00', 'Open': 370.05, 'High': 372.95, 'Low': 366.0, 'Close': 367.75, 'Adj Close': 367.75, 'previous_close': 370.0, 'tr1': 6.949999999999989, 'tr2': 2.9499999999999886, 'tr3': 4.0, 'TR': 6.949999999999989, 'ATR': 5.13, 'Range': 6.95, 'Body': 2.3}, {'Datetime': '2023-07-12 11:15:00', 'Open': 367.75, 'High': 367.95, 'Low': 364.05, 'Close': 366.1, 'Adj Close': 366.1, 'previous_close': 367.75, 'tr1': 3.8999999999999773, 'tr2': 0.19999999999998863, 'tr3': 3.6999999999999886, 'TR': 3.8999999999999773, 'ATR': 5.04, 'Range': 3.9, 'Body': 1.65}, {'Datetime': '2023-07-12 13:15:00', 'Open': 366.1, 'High': 366.4, 'Low': 364.6, 'Close': 365.1, 'Adj Close': 365.1, 'previous_close': 366.1, 'tr1': 1.7999999999999545, 'tr2': 0.2999999999999545, 'tr3': 1.5, 'TR': 1.7999999999999545, 'ATR': 4.81, 'Range': 1.8, 'Body': 1.0}, {'Datetime': '2023-07-12 15:15:00', 'Open': 365.35, 'High': 365.7, 'Low': 364.0, 'Close': 364.5, 'Adj Close': 364.5, 'previous_close': 365.1, 'tr1': 1.6999999999999886, 'tr2': 0.5999999999999659, 'tr3': 1.1000000000000227, 'TR': 1.6999999999999886, 'ATR': 4.59, 'Range': 1.7, 'Body': 0.85}, {'Datetime': '2023-07-13 09:15:00', 'Open': 366.4, 'High': 371.65, 'Low': 365.9, 'Close': 367.65, 'Adj Close': 367.65, 'previous_close': 364.5, 'tr1': 5.75, 'tr2': 7.149999999999977, 'tr3': 1.3999999999999773, 'TR': 7.149999999999977, 'ATR': 4.77, 'Range': 5.75, 'Body': 1.25}, {'Datetime': '2023-07-13 11:15:00', 'Open': 367.65, 'High': 368.7, 'Low': 362.9, 'Close': 364.05, 'Adj Close': 364.05, 'previous_close': 367.65, 'tr1': 5.800000000000011, 'tr2': 1.0500000000000114, 'tr3': 4.75, 'TR': 5.800000000000011, 'ATR': 4.84, 'Range': 5.8, 'Body': 3.6}, {'Datetime': '2023-07-13 13:15:00', 'Open': 363.7, 'High': 364.0, 'Low': 357.15, 'Close': 359.35, 'Adj Close': 359.35, 'previous_close': 364.05, 'tr1': 6.850000000000023, 'tr2': 0.05000000000001137, 'tr3': 6.900000000000034, 'TR': 6.900000000000034, 'ATR': 4.99, 'Range': 6.85, 'Body': 4.35}, {'Datetime': '2023-07-13 15:15:00', 'Open': 359.05, 'High': 360.45, 'Low': 358.5, 'Close': 358.55, 'Adj Close': 358.55, 'previous_close': 359.35, 'tr1': 1.9499999999999886, 'tr2': 1.099999999999966, 'tr3': 0.8500000000000227, 'TR': 1.9499999999999886, 'ATR': 4.77, 'Range': 1.95, 'Body': 0.5}, {'Datetime': '2023-07-14 09:15:00', 'Open': 361.25, 'High': 371.0, 'Low': 361.25, 'Close': 367.7, 'Adj Close': 367.7, 'previous_close': 358.55, 'tr1': 9.75, 'tr2': 12.449999999999989, 'tr3': 2.6999999999999886, 'TR': 12.449999999999989, 'ATR': 5.32, 'Range': 9.75, 'Body': 6.45}, {'Datetime': '2023-07-14 11:15:00', 'Open': 367.5, 'High': 376.35, 'Low': 367.0, 'Close': 371.7, 'Adj Close': 371.7, 'previous_close': 367.7, 'tr1': 9.350000000000023, 'tr2': 8.650000000000034, 'tr3': 0.6999999999999886, 'TR': 9.350000000000023, 'ATR': 5.61, 'Range': 9.35, 'Body': 4.2}, {'Datetime': '2023-07-14 13:15:00', 'Open': 371.7, 'High': 372.05, 'Low': 367.5, 'Close': 370.0, 'Adj Close': 370.0, 'previous_close': 371.7, 'tr1': 4.550000000000011, 'tr2': 0.35000000000002274, 'tr3': 4.199999999999989, 'TR': 4.550000000000011, 'ATR': 5.53, 'Range': 4.55, 'Body': 1.7}, {'Datetime': '2023-07-14 15:15:00', 'Open': 370.0, 'High': 371.0, 'Low': 369.25, 'Close': 370.25, 'Adj Close': 370.25, 'previous_close': 370.0, 'tr1': 1.75, 'tr2': 1.0, 'tr3': 0.75, 'TR': 1.75, 'ATR': 5.26, 'Range': 1.75, 'Body': 0.25}, {'Datetime': '2023-07-17 09:15:00', 'Open': 374.6, 'High': 401.6, 'Low': 374.6, 'Close': 392.85, 'Adj Close': 392.85, 'previous_close': 370.25, 'tr1': 27.0, 'tr2': 31.350000000000023, 'tr3': 4.350000000000023, 'TR': 31.350000000000023, 'ATR': 7.13, 'Range': 27.0, 'Body': 18.25}, {'Datetime': '2023-07-17 11:15:00', 'Open': 393.0, 'High': 400.7, 'Low': 392.3, 'Close': 394.65, 'Adj Close': 394.65, 'previous_close': 392.85, 'tr1': 8.399999999999977, 'tr2': 7.849999999999966, 'tr3': 0.5500000000000114, 'TR': 8.399999999999977, 'ATR': 7.22, 'Range': 8.4, 'Body': 1.65}, {'Datetime': '2023-07-17 13:15:00', 'Open': 394.6, 'High': 395.2, 'Low': 390.0, 'Close': 390.05, 'Adj Close': 390.05, 'previous_close': 394.65, 'tr1': 5.199999999999989, 'tr2': 0.5500000000000114, 'tr3': 4.649999999999977, 'TR': 5.199999999999989, 'ATR': 7.07, 'Range': 5.2, 'Body': 4.55}, {'Datetime': '2023-07-17 15:15:00', 'Open': 390.2, 'High': 390.85, 'Low': 388.05, 'Close': 389.75, 'Adj Close': 389.75, 'previous_close': 390.05, 'tr1': 2.8000000000000114, 'tr2': 0.8000000000000114, 'tr3': 2.0, 'TR': 2.8000000000000114, 'ATR': 6.77, 'Range': 2.8, 'Body': 0.45}, {'Datetime': '2023-07-18 09:15:00', 'Open': 394.75, 'High': 397.0, 'Low': 384.1, 'Close': 384.25, 'Adj Close': 384.25, 'previous_close': 389.75, 'tr1': 12.899999999999977, 'tr2': 7.25, 'tr3': 5.649999999999977, 'TR': 12.899999999999977, 'ATR': 7.21, 'Range': 12.9, 'Body': 10.5}, {'Datetime': '2023-07-18 11:15:00', 'Open': 384.6, 'High': 385.15, 'Low': 379.55, 'Close': 383.15, 'Adj Close': 383.15, 'previous_close': 384.25, 'tr1': 5.599999999999966, 'tr2': 0.8999999999999773, 'tr3': 4.699999999999989, 'TR': 5.599999999999966, 'ATR': 7.09, 'Range': 5.6, 'Body': 1.45}, {'Datetime': '2023-07-18 13:15:00', 'Open': 383.15, 'High': 385.1, 'Low': 380.05, 'Close': 383.45, 'Adj Close': 383.45, 'previous_close': 383.15, 'tr1': 5.050000000000011, 'tr2': 1.9500000000000455, 'tr3': 3.099999999999966, 'TR': 5.050000000000011, 'ATR': 6.95, 'Range': 5.05, 'Body': 0.3}, {'Datetime': '2023-07-18 15:15:00', 'Open': 383.4, 'High': 384.0, 'Low': 381.1, 'Close': 382.9, 'Adj Close': 382.9, 'previous_close': 383.45, 'tr1': 2.8999999999999773, 'tr2': 0.5500000000000114, 'tr3': 2.349999999999966, 'TR': 2.8999999999999773, 'ATR': 6.66, 'Range': 2.9, 'Body': 0.5}, {'Datetime': '2023-07-19 09:15:00', 'Open': 385.0, 'High': 387.95, 'Low': 381.05, 'Close': 382.65, 'Adj Close': 382.65, 'previous_close': 382.9, 'tr1': 6.899999999999977, 'tr2': 5.050000000000011, 'tr3': 1.849999999999966, 'TR': 6.899999999999977, 'ATR': 6.67, 'Range': 6.9, 'Body': 2.35}, {'Datetime': '2023-07-19 11:15:00', 'Open': 382.5, 'High': 383.0, 'Low': 381.2, 'Close': 382.05, 'Adj Close': 382.05, 'previous_close': 382.65, 'tr1': 1.8000000000000114, 'tr2': 0.35000000000002274, 'tr3': 1.4499999999999886, 'TR': 1.8000000000000114, 'ATR': 6.33, 'Range': 1.8, 'Body': 0.45}, {'Datetime': '2023-07-19 13:15:00', 'Open': 382.05, 'High': 390.0, 'Low': 381.8, 'Close': 384.25, 'Adj Close': 384.25, 'previous_close': 382.05, 'tr1': 8.199999999999989, 'tr2': 7.949999999999989, 'tr3': 0.25, 'TR': 8.199999999999989, 'ATR': 6.46, 'Range': 8.2, 'Body': 2.2}]"
BIOCON,322.65,25.26745769305582,2024-03-27 15:15:00,257.05,255.85,DBR,2h,"[{'Datetime': '2024-03-22 13:15:00', 'Open': 253.75, 'High': 254.4, 'Low': 251.6, 'Close': 252.0, 'Adj Close': 252.0, 'previous_close': 253.75, 'tr1': 2.8000000000000114, 'tr2': 0.6500000000000057, 'tr3': 2.1500000000000057, 'TR': 2.8000000000000114, 'ATR': 3.67, 'Range': 2.8, 'Body': 1.75}, {'Datetime': '2024-03-22 15:15:00', 'Open': 251.9, 'High': 252.75, 'Low': 251.9, 'Close': 252.2, 'Adj Close': 252.2, 'previous_close': 252.0, 'tr1': 0.8499999999999943, 'tr2': 0.75, 'tr3': 0.09999999999999432, 'TR': 0.8499999999999943, 'ATR': 3.46, 'Range': 0.85, 'Body': 0.3}, {'Datetime': '2024-03-26 09:15:00', 'Open': 254.0, 'High': 257.15, 'Low': 251.5, 'Close': 257.1, 'Adj Close': 257.1, 'previous_close': 252.2, 'tr1': 5.649999999999977, 'tr2': 4.949999999999989, 'tr3': 0.6999999999999886, 'TR': 5.649999999999977, 'ATR': 3.62, 'Range': 5.65, 'Body': 3.1}, {'Datetime': '2024-03-26 11:15:00', 'Open': 257.05, 'High': 258.25, 'Low': 256.0, 'Close': 258.2, 'Adj Close': 258.2, 'previous_close': 257.1, 'tr1': 2.25, 'tr2': 1.1499999999999773, 'tr3': 1.1000000000000227, 'TR': 2.25, 'ATR': 3.52, 'Range': 2.25, 'Body': 1.15}, {'Datetime': '2024-03-26 13:15:00', 'Open': 258.1, 'High': 258.95, 'Low': 257.6, 'Close': 257.7, 'Adj Close': 257.7, 'previous_close': 258.2, 'tr1': 1.349999999999966, 'tr2': 0.75, 'tr3': 0.5999999999999659, 'TR': 1.349999999999966, 'ATR': 3.37, 'Range': 1.35, 'Body': 0.4}, {'Datetime': '2024-03-26 15:15:00', 'Open': 257.7, 'High': 257.75, 'Low': 256.5, 'Close': 257.2, 'Adj Close': 257.2, 'previous_close': 257.7, 'tr1': 1.25, 'tr2': 0.05000000000001137, 'tr3': 1.1999999999999886, 'TR': 1.25, 'ATR': 3.22, 'Range': 1.25, 'Body': 0.5}, {'Datetime': '2024-03-27 09:15:00', 'Open': 258.4, 'High': 263.25, 'Low': 258.4, 'Close': 260.0, 'Adj Close': 260.0, 'previous_close': 257.2, 'tr1': 4.850000000000023, 'tr2': 6.050000000000011, 'tr3': 1.1999999999999886, 'TR': 6.050000000000011, 'ATR': 3.42, 'Range': 4.85, 'Body': 1.6}, {'Datetime': '2024-03-27 11:15:00', 'Open': 259.9, 'High': 262.85, 'Low': 259.7, 'Close': 260.45, 'Adj Close': 260.45, 'previous_close': 260.0, 'tr1': 3.150000000000034, 'tr2': 2.8500000000000227, 'tr3': 0.30000000000001137, 'TR': 3.150000000000034, 'ATR': 3.4, 'Range': 3.15, 'Body': 0.55}, {'Datetime': '2024-03-27 13:15:00', 'Open': 260.45, 'High': 260.75, 'Low': 255.85, 'Close': 256.55, 'Adj Close': 256.55, 'previous_close': 260.45, 'tr1': 4.900000000000006, 'tr2': 0.30000000000001137, 'tr3': 4.599999999999994, 'TR': 4.900000000000006, 'ATR': 3.51, 'Range': 4.9, 'Body': 3.9}, {'Datetime': '2024-03-27 15:15:00', 'Open': 256.55, 'High': 257.05, 'Low': 256.45, 'Close': 256.6, 'Adj Close': 256.6, 'previous_close': 256.55, 'tr1': 0.6000000000000227, 'tr2': 0.5, 'tr3': 0.10000000000002274, 'TR': 0.6000000000000227, 'ATR': 3.3, 'Range': 0.6, 'Body': 0.05}, {'Datetime': '2024-03-28 09:15:00', 'Open': 260.0, 'High': 263.5, 'Low': 259.2, 'Close': 263.1, 'Adj Close': 263.1, 'previous_close': 256.6, 'tr1': 4.300000000000011, 'tr2': 6.899999999999977, 'tr3': 2.599999999999966, 'TR': 6.899999999999977, 'ATR': 3.56, 'Range': 4.3, 'Body': 3.1}, {'Datetime': '2024-03-28 11:15:00', 'Open': 263.35, 'High': 266.75, 'Low': 263.0, 'Close': 265.95, 'Adj Close': 265.95, 'previous_close': 263.1, 'tr1': 3.75, 'tr2': 3.6499999999999773, 'tr3': 0.10000000000002274, 'TR': 3.75, 'ATR': 3.57, 'Range': 3.75, 'Body': 2.6}, {'Datetime': '2024-03-28 13:15:00', 'Open': 266.1, 'High': 266.7, 'Low': 263.65, 'Close': 264.1, 'Adj Close': 264.1, 'previous_close': 265.95, 'tr1': 3.0500000000000114, 'tr2': 0.75, 'tr3': 2.3000000000000114, 'TR': 3.0500000000000114, 'ATR': 3.53, 'Range': 3.05, 'Body': 2.0}, {'Datetime': '2024-03-28 15:15:00', 'Open': 264.1, 'High': 264.45, 'Low': 263.7, 'Close': 264.2, 'Adj Close': 264.2, 'previous_close': 264.1, 'tr1': 0.75, 'tr2': 0.3499999999999659, 'tr3': 0.4000000000000341, 'TR': 0.75, 'ATR': 3.33, 'Range': 0.75, 'Body': 0.1}, {'Datetime': '2024-04-01 09:15:00', 'Open': 266.4, 'High': 269.5, 'Low': 266.4, 'Close': 268.9, 'Adj Close': 268.9, 'previous_close': 264.2, 'tr1': 3.1000000000000227, 'tr2': 5.300000000000011, 'tr3': 2.1999999999999886, 'TR': 5.300000000000011, 'ATR': 3.47, 'Range': 3.1, 'Body': 2.5}, {'Datetime': '2024-04-01 11:15:00', 'Open': 268.8, 'High': 272.6, 'Low': 268.2, 'Close': 271.15, 'Adj Close': 271.15, 'previous_close': 268.9, 'tr1': 4.400000000000034, 'tr2': 3.7000000000000455, 'tr3': 0.6999999999999886, 'TR': 4.400000000000034, 'ATR': 3.54, 'Range': 4.4, 'Body': 2.35}, {'Datetime': '2024-04-01 13:15:00', 'Open': 271.3, 'High': 271.5, 'Low': 268.75, 'Close': 269.7, 'Adj Close': 269.7, 'previous_close': 271.15, 'tr1': 2.75, 'tr2': 0.35000000000002274, 'tr3': 2.3999999999999773, 'TR': 2.75, 'ATR': 3.48, 'Range': 2.75, 'Body': 1.6}, {'Datetime': '2024-04-01 15:15:00', 'Open': 269.7, 'High': 270.5, 'Low': 269.5, 'Close': 269.55, 'Adj Close': 269.55, 'previous_close': 269.7, 'tr1': 1.0, 'tr2': 0.8000000000000114, 'tr3': 0.19999999999998863, 'TR': 1.0, 'ATR': 3.31, 'Range': 1.0, 'Body': 0.15}, {'Datetime': '2024-04-02 09:15:00', 'Open': 270.0, 'High': 271.65, 'Low': 268.45, 'Close': 271.0, 'Adj Close': 271.0, 'previous_close': 269.55, 'tr1': 3.1999999999999886, 'tr2': 2.099999999999966, 'tr3': 1.1000000000000227, 'TR': 3.1999999999999886, 'ATR': 3.3, 'Range': 3.2, 'Body': 1.0}, {'Datetime': '2024-04-02 11:15:00', 'Open': 271.0, 'High': 271.6, 'Low': 270.15, 'Close': 270.55, 'Adj Close': 270.55, 'previous_close': 271.0, 'tr1': 1.4500000000000455, 'tr2': 0.6000000000000227, 'tr3': 0.8500000000000227, 'TR': 1.4500000000000455, 'ATR': 3.17, 'Range': 1.45, 'Body': 0.45}, {'Datetime': '2024-04-02 13:15:00', 'Open': 270.7, 'High': 272.5, 'Low': 269.85, 'Close': 269.95, 'Adj Close': 269.95, 'previous_close': 270.55, 'tr1': 2.6499999999999773, 'tr2': 1.9499999999999886, 'tr3': 0.6999999999999886, 'TR': 2.6499999999999773, 'ATR': 3.13, 'Range': 2.65, 'Body': 0.75}, {'Datetime': '2024-04-02 15:15:00', 'Open': 270.0, 'High': 270.5, 'Low': 269.45, 'Close': 270.05, 'Adj Close': 270.05, 'previous_close': 269.95, 'tr1': 1.0500000000000114, 'tr2': 0.5500000000000114, 'tr3': 0.5, 'TR': 1.0500000000000114, 'ATR': 2.98, 'Range': 1.05, 'Body': 0.05}, {'Datetime': '2024-04-03 09:15:00', 'Open': 270.2, 'High': 271.8, 'Low': 269.85, 'Close': 271.3, 'Adj Close': 271.3, 'previous_close': 270.05, 'tr1': 1.9499999999999886, 'tr2': 1.75, 'tr3': 0.19999999999998863, 'TR': 1.9499999999999886, 'ATR': 2.91, 'Range': 1.95, 'Body': 1.1}, {'Datetime': '2024-04-03 11:15:00', 'Open': 271.3, 'High': 274.5, 'Low': 270.35, 'Close': 273.15, 'Adj Close': 273.15, 'previous_close': 271.3, 'tr1': 4.149999999999977, 'tr2': 3.1999999999999886, 'tr3': 0.9499999999999886, 'TR': 4.149999999999977, 'ATR': 3.0, 'Range': 4.15, 'Body': 1.85}, {'Datetime': '2024-04-03 13:15:00', 'Open': 273.1, 'High': 274.95, 'Low': 271.3, 'Close': 272.25, 'Adj Close': 272.25, 'previous_close': 273.15, 'tr1': 3.6499999999999773, 'tr2': 1.8000000000000114, 'tr3': 1.849999999999966, 'TR': 3.6499999999999773, 'ATR': 3.04, 'Range': 3.65, 'Body': 0.85}]"
